clave_alumno,clave_carrera,sexo,prepa,colonia,municipio,ciudad,ingreso,termino,causa_salida
8964,2,1,131,Arroyitos,25008.0,LA,2083.0,,1
8965,2,1,107,San Miguel,25006.0,CULIACAN,2083.0,,1
8966,2,1,32,Rincon de Las Plazas,25005.0,COSALA,2083.0,,3
8967,2,1,29,CONOSIDO,25018.0,NAVOLATO,2083.0,,1
8968,2,1,117,LOS,25006.0,CULIACAN,2083.0,,1
8969,2,1,29,HACIENDA ANDALUCIA,25006.0,CULIACAN,2083.0,,3
8970,2,1,84,Diamante,25006.0,CULIACAN,2083.0,,3
8971,2,1,188,Sanchez Celis,25006.0,EJ.,2083.0,,3
8972,2,1,107,PRIV.,25006.0,CULIACAN,2083.0,,1
8973,2,1,485,DIAZ,25006.0,CULIACAN,2083.0,,1
8974,2,2,153,Primavera,25006.0,CULIACAN,2083.0,,1
8975,2,1,116,,25013.0,RECOVECO,2083.0,,1
8976,2,1,71,Infonavit Coca Cola,25006.0,CULIACAN,2083.0,,1
8977,2,1,28,Adolfo Lopez Mateos,25006.0,culiacan,2083.0,2093.0,4
8978,2,1,103,CONOCIDO,25018.0,AL,2083.0,,1
8979,2,1,29,conocido,25018.0,navolato,2083.0,,1
8980,2,1,117,El Toro,25006.0,CULIACAN,2083.0,,1
8981,2,1,153,FRACC.,25006.0,CULIACAN,2083.0,,1
8982,2,1,153,URBIQUINTA,25006.0,CULIACAN,2083.0,,2
8983,2,1,121,El Walamo,25006.0,CULIACAN,2083.0,,1
8984,2,1,49,Plaza,25006.0,CULIACAN,2083.0,,1
8985,2,1,117,Olas,25006.0,CULIACAN,2083.0,,1
8986,2,1,145,Revolucion,25011.0,GUASAVE,2083.0,,1
8987,2,1,144,FRACC.,25006.0,CULIACAN,2083.0,,1
8988,2,1,105,VILLAS,25001.0,LOS,2083.0,,1
8989,2,1,112,CHUTAMONAS,25015.0,GUAMUCHIL,2083.0,,1
8990,2,1,116,Los Angeles,25018.0,VILLA,2083.0,,1
8991,2,1,153,ADOLFO,25006.0,CULIACAN,2083.0,,1
8992,2,1,25,Guadalupe,25006.0,CULIACAN,2083.0,,1
8993,2,1,71,Prodensa,25006.0,CULIACAN,2083.0,2093.0,4
8994,2,1,129,Canarias,25006.0,COSTA,2083.0,,1
8995,2,1,79,Centro,25006.0,CULIACAN,2083.0,,3
8996,2,1,153,Los Robles,25006.0,CULIACAN,2083.0,,1
8997,2,1,118,PRV.,25006.0,CULIACAN,2083.0,,1
8998,2,1,65,Lomas de San Isidro Esmeralda Life,25006.0,CULIACAN,2083.0,2083.0,4
8999,2,1,154,,25017.0,EJIDO TORREON,2083.0,,2
9000,2,1,154,conocido,25011.0,EL,2083.0,,1
9001,2,1,118,Ampliacion Loma Linda,25006.0,CULIACAN,2083.0,,3
9002,2,1,129,Stanza Solare,25006.0,COSTA,2083.0,,1
9003,2,1,71,Bugambilias,25006.0,CULIACAN,2083.0,,1
9004,2,1,71,VILLA,25006.0,CULIACAN,2083.0,,1
9005,2,1,478,Infonavit Jobori,25006.0,CULIACAN,2083.0,,2
9006,2,1,432,DAUTILLOS,25018.0,DAUTILLOS,2083.0,,1
9013,2,1,163,VILLA,25006.0,CULIACAN,2083.0,,1
9363,2,1,495,Chula Vista,26003.0,ALAMOS,2083.0,,1
9364,2,1,120,Agustina Ramirez,25006.0,CULIACAN,2083.0,2083.0,4
9365,2,1,153,VILLAS,25006.0,CULIACAN,2083.0,,1
9482,2,1,26,Infonavit Jobori,25006.0,CULIACAN,2083.0,,1
9483,2,1,30,18,25006.0,COSTA,2083.0,,1
9484,2,1,27,San Luis Ii,25006.0,CULIACAN,2083.0,,1
9501,2,1,92,Guadalupe,25006.0,CULIACAN,2083.0,2083.0,4
9506,2,1,23,Salvador Alvarado,25006.0,CULIACAN,2083.0,,3
9509,2,1,107,Olas,25006.0,CULIACAN,2083.0,,1
9865,2,1,112,LA,25015.0,GUAMUCHIL,2093.0,,1
9992,2,1,352,Tamazula,10005.0,"TAMAZULA,",2093.0,,1
9993,2,1,71,Guadalupe,25006.0,CULIACAN,2093.0,,1
9994,2,1,28,,25018.0,JUAN ALDAMA,2093.0,,2
9995,2,1,24,Villa de Guadalupe,25006.0,CULIACAN,2093.0,,2
9996,2,1,47,LA,25011.0,GUASAVE,2093.0,,1
9997,2,1,352,Burocrata,25006.0,CULIACAN,2093.0,,1
9998,2,1,112,Fovissste Playa Azul,25015.0,GUAMUCHIL,2093.0,,1
9999,2,1,25,Infonavit Jobori,25006.0,CULIACAN,2093.0,2103.0,1
10000,2,1,166,Campestre,25006.0,CULIACAN,2093.0,,1
10001,2,1,123,Independencia,25006.0,CULIACAN,2093.0,,2
10002,2,1,143,Plaza,25002.0,PLAYA,2093.0,,1
10003,2,1,112,Militar,25015.0,GUAMUCHIL,2093.0,,1
10004,2,1,169,Frac.Nakayama,25011.0,Culiacan,2093.0,,1
10005,2,1,20,Centro,25013.0,PERICOS,2093.0,,1
10006,2,1,121,Conchas,25006.0,CULIACAN,2093.0,,1
10007,2,1,145,Guadalupe,25006.0,CULIACAN,2093.0,,1
10008,2,1,491,conocido,25018.0,navolato,2093.0,,1
10009,2,1,15,FRACC.,25006.0,CULIACAN,2093.0,,1
10010,2,1,71,San Francisco,25006.0,CULIACAN,2093.0,2093.0,4
10011,2,1,116,,25013.0,CAIMANERO,2093.0,,1
10012,2,1,119,Fovissste Playa Azul,25006.0,CULIACAN,2093.0,,1
10013,2,1,113,Humaya,25006.0,CULIACAN,2093.0,,1
10014,2,1,26,DIAZ,25006.0,CULIACAN,2093.0,,1
10015,2,1,143,La Higueras,25002.0,ANGOSTURA,2093.0,,3
10016,2,1,149,Emiliano Zapata,25006.0,CULIACAN,2093.0,,1
10017,2,1,107,Infonavit Jobori,25006.0,CULIACAN,2093.0,,1
10018,2,2,121,16,25006.0,CULIACAN,2093.0,,1
10019,2,1,107,REPUBLICA,25006.0,CULIACAN,2093.0,,1
10020,2,1,107,Los Angeles,25006.0,CULIACAN,2093.0,,1
10021,2,1,107,Industrial El Palmito,25006.0,CULIACAN,2093.0,,3
10022,2,1,117,toledo,25006.0,CULIACAN,2093.0,,1
10023,2,1,71,PLUTARCO,25006.0,CULIACAN,2093.0,,1
10024,2,1,131,Margaritas,25006.0,CULIACAN,2093.0,,1
10025,2,1,30,Stanza Solare,25006.0,COSTA,2093.0,,1
10026,2,1,10,LOMALINDA,25006.0,CULIACAN,2093.0,,1
10027,2,1,190,Nuevo Culiacan,25006.0,CULIACAN,2093.0,,3
10028,2,2,153,Fovissste Playa Azul,25006.0,CULIACAN,2093.0,,1
10029,2,1,20,,25013.0,CAMPO,2093.0,,1
10030,2,1,131,Villa de Guadalupe,25008.0,LA CRUZ,2093.0,,3
10031,2,1,153,Campestre,25006.0,CULIACAN,2093.0,,1
10032,2,1,18,,25003.0,SAN ANTONIO,2093.0,2093.0,4
10033,2,1,118,DIAZ,25006.0,CULIACAN,2093.0,,1
10034,2,1,107,Libertad,25006.0,CULIACAN,2093.0,,1
10035,2,1,26,Stanza Solare,25006.0,CULIACAN,2093.0,,2
10036,2,1,71,Libertad,25006.0,CULIACAN,2093.0,,1
10037,2,1,123,DIAZ,25006.0,CULIACAN,2093.0,,1
10038,2,1,116,,25013.0,CAIMANERO,2093.0,,2
10039,2,1,71,SAN,25006.0,CULIACAN,2093.0,,1
10040,2,1,71,Infonavit Jobori,25006.0,CULIACAN,2093.0,,3
10041,2,1,70,LOPEZ,25006.0,CULIACAN,2093.0,,1
10042,2,1,121,Solidaridad,25006.0,CULIACAN,2093.0,,1
10043,2,1,532,Vicente Lombardo Toledano,25006.0,CULIACAN,2093.0,2093.0,4
10044,2,1,30,INF.,25006.0,COSTA,2093.0,,1
10045,2,1,435,Fovissste Playa Azul,25006.0,CULIACAN,2093.0,,3
10046,2,1,98,La Higueras,25006.0,CULIACAN,2093.0,,1
10047,2,1,107,ROSALES,25006.0,CULIACAN,2093.0,,1
10048,2,1,71,Guadalupe,25002.0,culiacan,2093.0,,1
10049,2,1,70,Primavera,25006.0,CULIACAN,2093.0,,1
10050,2,1,352,villa,25006.0,CULIACAN,2093.0,,1
10051,2,1,107,Compuertas,25006.0,CULIACAN,2093.0,,1
10052,2,1,154,San Ignacio,25006.0,CULIACAN,2093.0,,1
10053,2,1,26,INF.,25006.0,CULIACAN,2093.0,,1
10054,2,1,153,LA,25006.0,CULIACAN,2093.0,,1
10055,2,1,112,,25002.0,COSTA,2093.0,,1
10056,2,1,41,Presidentes,25014.0,EL,2093.0,,3
10057,2,1,154,LA,25011.0,GUASAVE,2093.0,,1
10058,2,1,117,Infonavit Jobori,25006.0,CULIACAN,2093.0,,1
10059,2,1,152,Los Angeles,25001.0,LOS,2093.0,,1
10060,2,1,118,Guadalupe,25006.0,CULIACAN,2093.0,,1
10061,2,1,153,San Francisco,25006.0,CULIACAN,2093.0,2103.0,4
10483,2,1,71,EJ.,25013.0,PERICOS,2093.0,,1
10489,2,1,62,,25006.0,ESTACION,2093.0,,1
10492,2,1,98,Conchas,25006.0,CULIACAN,2093.0,2101.0,4
10494,2,1,71,,25006.0,EJIDO portaceli,2093.0,2103.0,4
10497,2,1,140,,25011.0,PALOS,2093.0,,1
10520,2,1,153,CAMPO,25018.0,NAVOLATO,2093.0,,1
10552,2,1,65,Villa del Real,25006.0,CULIACAN,2093.0,,1
10553,2,1,163,Gabriel Leyva Velazquez,25006.0,CULIACAN,2093.0,2103.0,4
10555,2,1,51,,25014.0,AGUA,2093.0,,1
10585,2,1,77,Nuevo,25006.0,CULIACAN,2093.0,,1
11059,2,2,661,Universidad 94,25006.0,CULIACAN,2103.0,,1
11060,2,1,98,Infonavit Jobori,25006.0,CULIACAN,2103.0,,1
11061,2,2,30,Stanza Solare,25006.0,COSTA RICA,2103.0,2103.0,4
11128,2,1,97,INF.,25006.0,CULIACAN,2103.0,,1
11129,2,1,153,VILLAS,25006.0,CULIACAN,2103.0,,1
11130,2,1,27,Guadalupe,25006.0,CULIACAN,2103.0,,1
11131,2,1,112,Militar,25015.0,GUAMUCHIL,2103.0,,2
11132,2,1,45,Montserrat,25006.0,CULIACAN,2103.0,,1
11133,2,1,107,FRACC.,25006.0,CULIACAN,2103.0,,1
11134,2,1,107,Centro,25006.0,CULIACAN,2103.0,,1
11135,2,1,112,Olas,25015.0,GUAMUCHIL,2103.0,,1
11136,2,1,153,INF.,25006.0,CULIACAN,2103.0,,1
11137,2,1,131,Miramar,25008.0,LA,2103.0,,1
11138,2,1,119,INF.,25006.0,CULIACAN,2103.0,,1
11139,2,1,107,Ejidal,25006.0,CULIACAN,2103.0,,1
11140,2,1,22,Tierra Blanca,25006.0,CULIACAN,2103.0,,1
11141,2,1,32,HIGUERAS DE CAMPAÑA,25005.0,HIGUERAS DE CAMPAÑA,2103.0,,1
11142,2,1,45,Pipila,25006.0,culiacan,2103.0,,1
11143,2,1,624,SAN,25017.0,SAN,2103.0,,1
11144,2,1,27,Montserrat,25006.0,CULIACAN,2103.0,,1
11145,2,1,107,Antonio Toledo Corro,25006.0,CULIACAN,2103.0,,1
11146,2,1,17,,25002.0,ANGOSTURA,2103.0,,1
11147,2,1,33,Miramar,25008.0,LA,2103.0,,1
11148,2,1,29,,25018.0,VILLAMOROS,2103.0,,1
11149,2,1,131,Cascadas,25008.0,ELOTA,2103.0,,1
11150,2,1,189,La Sirena,25006.0,CULIACAN,2103.0,,1
11151,2,2,117,FRACC. SAN VALENTINO,25006.0,CULIACAN,2103.0,,1
11152,2,1,71,Capistrano Ii,25006.0,CULIACAN,2103.0,,1
11153,2,1,169,ALAMITO Y CAIMANERO,25011.0,GUASAVE,2103.0,,1
11154,2,1,27,FRAC.,25006.0,CULIACAN,2103.0,,1
11155,2,1,32,Olas,25005.0,COSALA,2103.0,,1
11156,2,1,26,VILLAS,25006.0,CULIACAN,2103.0,,1
11157,2,1,117,Santa Natalia,25006.0,CULIACAN,2103.0,,1
11158,2,1,71,REPUBLICA,25006.0,CULIACAN,2103.0,,1
11159,2,1,47,,25011.0,LA,2103.0,,1
11160,2,1,650,Infonavit Coca Cola,25006.0,CULIACAN,2103.0,,1
11161,2,1,127,Solidaridad,25018.0,NAVOLATO,2103.0,,1
11162,2,1,117,Antonio Toledo Corro,25006.0,CULIACAN,2103.0,,1
11163,2,1,71,Santa Natalia,25006.0,CULIACAN,2103.0,,2
11164,2,1,14,,25017.0,CUBIRI DE LA CUESTA,2103.0,,1
11165,2,1,107,Bugambilias,25006.0,CULIACAN,2103.0,,1
11166,2,1,62,Libertad,25006.0,CULIACAN,2103.0,,1
11167,2,1,71,AMPL.,25006.0,CULIACAN,2103.0,,1
11168,2,1,599,INF.,25006.0,CULIACAN,2103.0,,1
11169,2,1,121,El Walamo,25006.0,CULIACAN,2103.0,,1
11170,2,1,131,El Toro,25008.0,LA CRUZ,2103.0,,1
11171,2,1,65,Buenos Aires,25006.0,CULIACAN,2103.0,,2
11172,2,1,89,4 de Marzo,25006.0,CULIACAN,2103.0,,1
11173,2,1,71,SIND. TEPUCHE,25006.0,culiacan,2103.0,,1
11174,2,1,21,Militar,25015.0,GUAMUCHIL,2103.0,,1
11175,2,1,45,Montserrat,25006.0,CULIACAN,2103.0,,1
11176,2,1,129,Stanza Solare,25006.0,COSTA,2103.0,,1
11177,2,1,98,Stanza Solare,25006.0,CULIACAN,2103.0,,1
11178,2,1,618,,25013.0,EL MEZQUITE,2103.0,2103.0,4
11179,2,1,112,Insurgentes,25015.0,SALVADOR ALVARADO,2103.0,,2
11180,2,1,163,Los Angeles,25006.0,CULIACAN,2103.0,,1
11181,2,1,71,,25006.0,EJ.BACHIGUALATITO,2103.0,,1
11182,2,1,26,San Luis Ii,25006.0,CULIACAN,2103.0,,1
11183,2,1,615,Stanza Solare,25006.0,CULIACAN,2103.0,2103.0,4
11184,2,1,60,10,25006.0,CULIACAN,2103.0,,1
11185,2,1,526,Humaya,25006.0,CULIACAN,2103.0,2103.0,4
11186,2,1,105,RUIZ,25011.0,RUIZ,2103.0,,1
11187,2,1,112,10 de Abril,25015.0,GUAMUCHIL,2103.0,,1
11188,2,1,116,guamuchilera,25015.0,guamuchilera,2103.0,,1
11189,2,1,112,Militar,25015.0,GUAMUCHIL,2103.0,,1
11191,2,1,24,Villa de Guadalupe,25006.0,CULIACAN,2103.0,2103.0,4
11192,2,1,116,GUAMUCHILERA,25013.0,GUAMUCHILERA,2103.0,,1
11193,2,1,22,Infonavit Coca Cola,25006.0,CULIACAN,2103.0,,2
11194,2,1,9,San Ignacio,25006.0,CULIACAN,2103.0,,1
11195,2,1,107,FRACC.,25006.0,CULIACAN,2103.0,,1
11197,2,1,112,10,25015.0,GUAMUCHIL,2103.0,,1
11198,2,2,26,San Luis Ii,25006.0,CULIACAN,2103.0,,1
11199,2,1,62,rosorio isaraga,25006.0,PUEBLOS,2103.0,,1
11200,2,1,121,Montserrat,25006.0,CULIACAN,2103.0,,1
11201,2,1,71,BARRANCOS,25006.0,CULIACAN,2103.0,,1
11202,2,1,71,Infonavit Jobori,25006.0,CULIACAN,2103.0,,1
11203,2,1,124,Santa Natalia,25006.0,CULIACAN,2103.0,,1
11204,2,1,128,Valle Dorado,25006.0,culiacan,2103.0,,1
11205,2,1,71,4 de Marzo,25006.0,CULIACAN,2103.0,2103.0,4
11206,2,1,71,AMP.,25006.0,COSTA,2103.0,,1
11207,2,1,22,Vicente Lombardo Toledano,25006.0,CULIACAN,2103.0,,2
11208,2,1,71,Las Granjas,25006.0,CULIACAN,2103.0,2103.0,4
11209,2,1,107,FRACC.,25006.0,CULIACAN,2103.0,,1
11210,2,1,71,Popular,25006.0,CULIACAN,2103.0,2103.0,4
11211,2,1,112,Magisterio,25015.0,GUAMUCHIL,2103.0,,1
11212,2,1,112,Insurgentes,25015.0,GUAMUCHIL,2103.0,,1
11213,2,1,326,El Toro,25006.0,CULIACAN,2103.0,,1
11214,2,1,352,Villa del Real,25006.0,CULIACAN,2103.0,,1
11215,2,1,23,Gustavo Diaz Ordaz,25006.0,CULIACAN,2103.0,,1
11216,2,1,519,Del Camino,25006.0,CULIACAN,2103.0,2103.0,4
11217,2,1,23,salvador,25006.0,CULIACAN,2103.0,,1
11218,2,1,26,Santa Natalia,25006.0,CULIACAN,2103.0,,1
11219,2,1,27,El Walamo,25006.0,CULIACAN,2103.0,,1
11220,2,1,467,GUAMUCHILERA,25013.0,GUAMUCHILERA,2103.0,,1
11221,2,1,26,Pipila,25006.0,CULIACAN,2103.0,,1
11222,2,1,26,FCO.,25006.0,CULIACAN,2103.0,,1
11223,2,1,30,Loma Linda,25006.0,COSTARICA,2103.0,,1
11224,2,1,71,,25006.0,EJ.bachigualatito,2103.0,,1
11225,2,1,71,Rotarismo,25006.0,CULIACAN,2103.0,,1
11226,2,1,128,ADOLFO,25006.0,ELDORADO,2103.0,,1
11227,2,1,65,Independencia,25006.0,CULIACAN,2103.0,,1
11228,2,1,103,Tierra Blanca,25018.0,DAUTILLOS,2103.0,,1
11229,2,1,626,Plaza,25006.0,CULIACAN,2103.0,,1
11230,2,1,182,la curva de san pedro,25018.0,navolato,2103.0,,1
11231,2,1,71,San Rafael,25006.0,CULIACAN,2103.0,,1
11232,2,1,128,Primavera,25006.0,EL,2103.0,,1
11233,2,1,27,PLUTARCO,25006.0,CULIACAN,2103.0,,1
11234,2,1,71,FRAC.,25006.0,CULIACAN,2103.0,,1
11235,2,1,46,LA,25018.0,NAVOLATO,2103.0,,1
11236,2,1,50,,25016.0,SAN IGNACIO,2103.0,2103.0,4
11237,2,1,352,San Miguel,25006.0,CULIACAN,2103.0,,1
11238,2,1,169,Estacion Dimas,25011.0,GUASAVE,2103.0,,1
11239,2,1,32,El Toro,25005.0,COSALA,2103.0,,1
11959,2,1,0,,,,2111.0,,1
230,3,1,17,Prodensa,25006.0,"CULIACAN, SIN.",2003.0,2051.0,5
231,3,1,108,Gustavo Diaz Ordaz,25006.0,"CULIACAN,SIN.",2003.0,2053.0,5
232,3,1,2,Miguel Hidalgo Y Costilla,25006.0,"CULIACAN, SIN.",2003.0,2061.0,5
233,3,1,112,Cascadas,25006.0,"CULIACAN, SIN.",2003.0,2051.0,5
234,3,1,112,Cascadas,25006.0,"CULIACAN, SIN.",2003.0,2051.0,5
235,3,1,1,Emiliano Zapata,25006.0,"CULIACAN,SIN.",2003.0,2053.0,5
236,3,1,117,Emiliano Zapata,25006.0,"CULIACAN, SIN.",2003.0,2053.0,5
237,3,1,17,Centro,25006.0,CULIACAN,2003.0,2061.0,5
238,3,1,1,Santa Natalia,25006.0,"CULIACAN, SIN.",2003.0,2061.0,4
239,3,1,58,Lazaro Cardenas,25006.0,"CULIACAN, SIN.",2003.0,2011.0,4
240,3,1,121,Priv Lomas del Bosque,25006.0,"CULIACAN, SIN.",2003.0,2051.0,5
241,3,1,40,Vicente Guerrero,25006.0,"CULIACAN, SIN.",2003.0,2061.0,5
242,3,1,36,Humaya,25006.0,"CUALICAN, SIN.",2003.0,2053.0,5
243,3,1,99,Salvador Alvarado,25006.0,"CULIACAN, SIN.",2003.0,2061.0,5
244,3,1,64,Pueblos Unidos,25006.0,CULIACAN,2003.0,2013.0,4
245,3,1,107,Infonavit Jobori,25006.0,CULIACAN,2003.0,2061.0,5
246,3,1,4,Humaya,25006.0,"CULIACAN, SIN.",2003.0,2061.0,5
247,3,1,1,Libertad,25006.0,"CULIACAN, SIN.",2003.0,2011.0,4
249,3,1,2,Miguel Hidalgo Y Costilla,25006.0,"CULIACAN, SIN.",2003.0,2053.0,5
250,3,2,16,Cascadas,25006.0,CULIACAN,2003.0,2011.0,4
251,3,1,9,La Sirena,25018.0,"NAVOLATO, SIN.",2003.0,2021.0,4
252,3,1,29,Riveras de Tamazula,25006.0,"CULIACAN,SIN.",2003.0,2051.0,5
253,3,1,29,Infonavit Jobori,25006.0,"CULIACAN, SIN.",2003.0,2051.0,5
254,3,1,22,Tierra Blanca,25006.0,"CULIACAN, SIN.",2003.0,2061.0,5
255,3,1,2,Centro,25006.0,CULIACAN,2003.0,2051.0,5
256,3,1,98,La Higueras,25006.0,CULIACAN,2003.0,2051.0,5
257,3,1,77,Emiliano Zapata,25006.0,"CULIACAN, SIN.",2003.0,2053.0,5
258,3,1,17,Villa de Guadalupe,25006.0,"CULIACAN, SIN.",2003.0,2053.0,5
259,3,1,222,Guadalupe,25006.0,"CULIACAN, SIN.",2003.0,2051.0,5
304,3,1,81,Popular,25006.0,"CULIACAN, SIN.",2003.0,2051.0,5
541,3,1,143,Rincon Colonial,25006.0,"CULIACAN, SIN.",2003.0,2051.0,5
543,3,1,19,Centro,25006.0,"PERICOS, SIN.",2003.0,2053.0,5
544,3,1,26,Cascadas,25006.0,"CULIACAN, SIN.",2003.0,2061.0,5
545,3,1,20,,25006.0,"PERICOS, CLN.",2003.0,2053.0,5
546,3,1,59,La Sirena,25006.0,"CULIACAN, SIN.",2003.0,2051.0,5
557,3,1,14,Centro,25006.0,"COSTA RICA,CLN",2003.0,2053.0,4
560,3,1,0,Infonavit Jobori,25006.0,"CULIACAN, SIN.",2003.0,2003.0,4
926,3,1,207,Margaritas,25006.0,CULIACAN,2013.0,2061.0,5
927,3,1,153,El Walamo,25006.0,CULIACAN,2013.0,2053.0,5
928,3,1,1,Miguel Leyson,25006.0,CULIACAN,2013.0,2013.0,4
929,3,1,3,Las Granjas,25006.0,CULIACAN,2013.0,2063.0,5
930,3,1,85,Independencia,25011.0,GUASAVE,2013.0,2063.0,5
931,3,1,15,,25017.0,SINALOA DE LEYV,2013.0,2061.0,5
932,3,1,5,Ferrocarrilera,25006.0,CULIACAN,2013.0,2063.0,5
933,3,1,112,Militar,99999.0,GUAMUCHIL,2013.0,2061.0,5
934,3,1,4,Cuauhtemoc,99999.0,GUAMUCHIL,2013.0,2073.0,5
935,3,1,2,Ejidal,25006.0,CULIACAN,2013.0,2061.0,5
937,3,1,39,Villa Satelite,25006.0,CULIACAN,2013.0,,3
938,3,1,112,La Higueras,25015.0,GUAMUCHIL,2013.0,2061.0,5
940,3,1,5,Infonavit Jobori,25006.0,CULIACAN,2013.0,2061.0,5
941,3,1,107,Cnop,25006.0,CULIACAN,2013.0,2053.0,5
942,3,1,167,Libertad,25006.0,CULIACAN,2013.0,2063.0,5
943,3,1,25,Campestre,25006.0,CULIACAN,2013.0,2061.0,5
945,3,1,139,LA UNION,25006.0,ANGOSTURA,2013.0,2013.0,4
946,3,1,40,Humaya,25006.0,CULIACAN,2013.0,,3
947,3,1,14,Stase,25006.0,CULIACAN,2013.0,2061.0,5
948,3,1,65,La Higueras,25006.0,CULIACAN,2013.0,2061.0,5
949,3,1,1,Bugambilias,25006.0,CULIACAN,2013.0,2061.0,5
951,3,1,112,15 de Julio,99999.0,GUAMUCHIL,2013.0,2063.0,5
952,3,1,2,Nueva Vizcaya,25006.0,CULIACAN,2013.0,2061.0,5
953,3,1,4,Villa del Real,25015.0,GUAMUCHIL,2013.0,2013.0,4
954,3,1,2,Los Robles,25006.0,CULIACAN,2013.0,,3
955,3,1,123,Villa de Guadalupe,25006.0,CULIACAN,2013.0,2053.0,5
956,3,1,15,FRAC. CA¥ADAS,25006.0,CULIACAN,2013.0,2061.0,5
957,3,1,16,Ignacio Allende,25006.0,CULIACAN,2013.0,2061.0,5
958,3,1,49,El Milagro,25006.0,CULIACAN,2013.0,2061.0,5
959,3,1,89,Aguajito,25006.0,CULIACAN,2013.0,,3
960,3,1,7,La Sirena,25011.0,GUASAVE,2013.0,2021.0,4
961,3,1,129,Centro,25006.0,"COSTA RICA,CLN.",2013.0,2061.0,5
962,3,1,184,Ruiz Cortinez Dos,25006.0,CULIACAN,2013.0,2061.0,5
963,3,1,3,Villa Union,25006.0,CULIACAN,2013.0,2061.0,5
964,3,1,153,El Walamo,25006.0,CULIACAN,2013.0,2061.0,5
965,3,1,2,Bachigualato,25006.0,CULIACAN,2013.0,2063.0,5
966,3,1,2,El Walamo,25006.0,CULIACAN,2013.0,2053.0,5
967,3,1,49,Independencia,25011.0,GUASAVE,2013.0,2061.0,5
968,3,1,5,Salvador Alvarado,25006.0,CULIACAN,2013.0,2053.0,5
970,3,2,2,Culiacancito,25006.0,CULIACAN,2013.0,2061.0,5
971,3,1,41,Stase,25006.0,CULIACAN,2013.0,2061.0,5
972,3,1,16,Centro,25006.0,ANGOSTURA,2013.0,2061.0,5
973,3,1,113,Fovissste Playa Azul,25006.0,CULIACAN,2013.0,2063.0,5
974,3,1,45,Villa del Real,25006.0,CULIACAN,2013.0,2061.0,5
975,3,1,30,Villa Union,25006.0,CULIACAN,2013.0,,3
1022,3,1,14,Magisterio,25011.0,"EST. BAMOA,GVE",2013.0,2063.0,5
1635,3,1,12,EJ. COFRADIA NA,1002.0,NAVOLATO,2023.0,2073.0,5
1647,3,1,34,Los Robles,25015.0,GUAMUCHIL,2023.0,2071.0,5
1649,3,1,73,Vicente Lombardo Toledano,25006.0,CULIACAN,2023.0,2031.0,4
1650,3,1,3,4 de Marzo,25006.0,CULIACAN,2023.0,2073.0,5
1651,3,1,4,Centro,25015.0,GUAMUCHIL,2023.0,2073.0,5
1653,3,1,2,Libertad,1002.0,CULIACAN,2023.0,2071.0,5
1654,3,1,9,Santa Natalia,25018.0,NAVOLATO,2023.0,2073.0,5
1656,3,1,16,Infonavit Jobori,25006.0,CULIACAN,2023.0,2071.0,5
1658,3,1,125,4 de Marzo,25006.0,CULIACAN,2023.0,2083.0,4
1659,3,1,117,Guadalupe,25006.0,CULIACAN,2023.0,2071.0,5
1660,3,1,17,Infonavit Jobori,25006.0,CULIACAN,2023.0,2071.0,5
1661,3,1,40,4 de Marzo,25006.0,CULIACAN,2023.0,2071.0,5
1662,3,1,209,Culiacancito,25006.0,CULIACAN,2023.0,2061.0,4
1663,3,2,116,Nueva Galicia,25006.0,MAZATLAN,2023.0,2073.0,5
1664,3,1,3,Humaya,25006.0,CULIACAN,2023.0,2081.0,5
1666,3,1,127,Centro,25018.0,NAVOLATO,2023.0,2063.0,5
1667,3,1,17,Emiliano Zapata,25006.0,CULIACAN,2023.0,2043.0,4
1668,3,1,2,El Milagro,25006.0,"COSTA RICA,CLN",2023.0,2073.0,5
1671,3,1,203,Infonavit Jobori,25006.0,CULIACAN,2023.0,,3
1672,3,1,3,FRACC. FUENTES,25006.0,CULIACAN,2023.0,2073.0,5
1673,3,1,196,Villa Mochis,25006.0,CULIACIAN,2023.0,2031.0,4
1674,3,1,2,Priv Lomas del Bosque,25006.0,CULIACAN,2023.0,2071.0,5
1675,3,1,38,Burocrata,25006.0,CULIACAN,2023.0,,3
1676,3,1,112,La Higueras,25015.0,GUAMUCHIL,2023.0,2071.0,5
1677,3,1,60,Industrial El Palmito,25006.0,CULIACAN,2023.0,2081.0,4
1678,3,1,17,San Rafael,25006.0,CULIACAN,2023.0,2071.0,5
1679,3,1,39,La Higueras,25006.0,CULIACAN,2023.0,2041.0,4
1680,3,1,5,Emiliano Zapata,25006.0,CULIACAN,2023.0,2101.0,5
1681,3,1,203,Rosario Uzarraga,25006.0,CULIACAN,2023.0,2073.0,5
1682,3,1,222,Universidad 94,25011.0,CULIACAN,2023.0,2073.0,5
1683,3,1,4,Esperanza,1002.0,CULIACAN,2023.0,,3
1684,3,1,98,Humaya,25011.0,CULIACAN,2023.0,2031.0,4
1685,3,1,153,Infonavit Jobori,25006.0,CULIACAN,2023.0,2071.0,5
1686,3,1,52,Los Angeles,25011.0,CULIACAN,2023.0,2073.0,5
1687,3,1,4,Pradera Dorada Vii,25015.0,CULIACAN,2023.0,2071.0,5
1688,3,1,93,Ejidal,25006.0,CULIACAN,2023.0,2031.0,4
1690,3,1,112,Campestre,25006.0,CULIACAN,2023.0,2073.0,5
